"Coupon Code","Created On",Used,"Times Used"
C6PCZ0,"Mar 19, 2017 1:58:43 PM",No,0
V85P81,"Mar 19, 2017 1:58:43 PM",No,0
3VV1X9,"Mar 19, 2017 1:58:43 PM",No,0
PCBLV3,"Mar 19, 2017 1:58:43 PM",No,0
DEOZFO,"Mar 19, 2017 1:58:43 PM",No,0
W7227Z,"Mar 19, 2017 1:58:43 PM",No,0
XQUI5Y,"Mar 19, 2017 1:58:43 PM",No,0
IU4HRU,"Mar 19, 2017 1:58:43 PM",No,0
X8PBCZ,"Mar 19, 2017 1:58:43 PM",No,0
3N9T2R,"Mar 19, 2017 1:58:43 PM",No,0
8NH26Q,"Mar 19, 2017 1:58:43 PM",No,0
KNNWYB,"Mar 19, 2017 1:58:43 PM",No,0
VMQZQB,"Mar 19, 2017 1:58:43 PM",No,0
E3RU37,"Mar 19, 2017 1:58:43 PM",No,0
AC6KHN,"Mar 19, 2017 1:58:43 PM",No,0
1DLEBG,"Mar 19, 2017 1:58:43 PM",No,0
IEQREE,"Mar 19, 2017 1:58:43 PM",No,0
L48YSL,"Mar 19, 2017 1:58:43 PM",No,0
VKYGG8,"Mar 19, 2017 1:58:43 PM",No,0
YVNF4Q,"Mar 19, 2017 1:58:43 PM",No,0
DJ520A,"Mar 19, 2017 1:58:43 PM",No,0
KIPTF6,"Mar 19, 2017 1:58:43 PM",No,0
WWLURZ,"Mar 19, 2017 1:58:43 PM",No,0
M9CB1Y,"Mar 19, 2017 1:58:43 PM",No,0
JQVUFY,"Mar 19, 2017 1:58:43 PM",No,0
34O423,"Mar 19, 2017 1:58:43 PM",No,0
6XBB34,"Mar 19, 2017 1:58:43 PM",No,0
2K71EW,"Mar 19, 2017 1:58:43 PM",No,0
HVMZF0,"Mar 19, 2017 1:58:43 PM",No,0
4E1B9Z,"Mar 19, 2017 1:58:43 PM",No,0
QLESLQ,"Mar 19, 2017 1:58:43 PM",No,0
VLN84I,"Mar 19, 2017 1:58:43 PM",No,0
ZVHUEG,"Mar 19, 2017 1:58:43 PM",No,0
MBJ2HP,"Mar 19, 2017 1:58:43 PM",No,0
3TAY35,"Mar 19, 2017 1:58:43 PM",No,0
KQ1HQL,"Mar 19, 2017 1:58:43 PM",No,0
IM02AY,"Mar 19, 2017 1:58:43 PM",No,0
ZWF70I,"Mar 19, 2017 1:58:43 PM",No,0
977LXC,"Mar 19, 2017 1:58:43 PM",No,0
UV9CYT,"Mar 19, 2017 1:58:43 PM",No,0
YYRCP2,"Mar 19, 2017 1:58:43 PM",No,0
KUJMFP,"Mar 19, 2017 1:58:43 PM",No,0
8GR3PC,"Mar 19, 2017 1:58:43 PM",No,0
BTOJ0Y,"Mar 19, 2017 1:58:43 PM",No,0
PYHSLJ,"Mar 19, 2017 1:58:43 PM",No,0
1WXZ8P,"Mar 19, 2017 1:58:43 PM",No,0
SYOY17,"Mar 19, 2017 1:58:43 PM",No,0
YNBWC1,"Mar 19, 2017 1:58:43 PM",No,0
9886QS,"Mar 19, 2017 1:58:43 PM",No,0
ZLRNYX,"Mar 19, 2017 1:58:43 PM",No,0
SHFI4E,"Mar 19, 2017 1:58:43 PM",No,0
U7OXMK,"Mar 19, 2017 1:58:43 PM",No,0
O8CDR2,"Mar 19, 2017 1:58:43 PM",No,0
RHA941,"Mar 19, 2017 1:58:43 PM",No,0
L1A6NJ,"Mar 19, 2017 1:58:43 PM",No,0
RLAT38,"Mar 19, 2017 1:58:43 PM",No,0
GYR3IU,"Mar 19, 2017 1:58:43 PM",No,0
5SBEJQ,"Mar 19, 2017 1:58:43 PM",No,0
E2RDZL,"Mar 19, 2017 1:58:43 PM",No,0
WDRGNC,"Mar 19, 2017 1:58:43 PM",No,0
FHMLDX,"Mar 19, 2017 1:58:43 PM",No,0
BK8GLH,"Mar 19, 2017 1:58:43 PM",No,0
AL6XLX,"Mar 19, 2017 1:58:43 PM",No,0
VL8GDX,"Mar 19, 2017 1:58:43 PM",No,0
3KGO0B,"Mar 19, 2017 1:58:43 PM",No,0
6EBF9X,"Mar 19, 2017 1:58:43 PM",No,0
YOR0BI,"Mar 19, 2017 1:58:43 PM",No,0
KPLO9P,"Mar 19, 2017 1:58:43 PM",No,0
HHX53L,"Mar 19, 2017 1:58:43 PM",No,0
PSFBUJ,"Mar 19, 2017 1:58:43 PM",No,0
LWI3MA,"Mar 19, 2017 1:58:43 PM",No,0
5QYX00,"Mar 19, 2017 1:58:43 PM",No,0
E00JKO,"Mar 19, 2017 1:58:43 PM",No,0
90TLE4,"Mar 19, 2017 1:58:43 PM",No,0
HR2A5H,"Mar 19, 2017 1:58:43 PM",No,0
I2BL2Y,"Mar 19, 2017 1:58:43 PM",No,0
3Y6DSN,"Mar 19, 2017 1:58:43 PM",No,0
V7WUAO,"Mar 19, 2017 1:58:43 PM",No,0
N8I3NC,"Mar 19, 2017 1:58:43 PM",No,0
XSUFOP,"Mar 19, 2017 1:58:43 PM",No,0
ZMLXYM,"Mar 19, 2017 1:58:43 PM",No,0
RRKI6U,"Mar 19, 2017 1:58:43 PM",No,0
BX46W0,"Mar 19, 2017 1:58:43 PM",No,0
QM7L9N,"Mar 19, 2017 1:58:43 PM",No,0
Z4OZIO,"Mar 19, 2017 1:58:43 PM",No,0
ZWV62E,"Mar 19, 2017 1:58:43 PM",No,0
OG6R6D,"Mar 19, 2017 1:58:43 PM",No,0
HZ8RY2,"Mar 19, 2017 1:58:43 PM",No,0
GCKJPU,"Mar 19, 2017 1:58:43 PM",No,0
16D2WX,"Mar 19, 2017 1:58:43 PM",No,0
F5R3J6,"Mar 19, 2017 1:58:43 PM",No,0
XMECI0,"Mar 19, 2017 1:58:43 PM",No,0
2YVRLB,"Mar 19, 2017 1:58:43 PM",No,0
IVB6D8,"Mar 19, 2017 1:58:43 PM",No,0
HGADDE,"Mar 19, 2017 1:58:43 PM",No,0
CIMP2F,"Mar 19, 2017 1:58:43 PM",No,0
M9RIRQ,"Mar 19, 2017 1:58:43 PM",No,0
K1WEOS,"Mar 19, 2017 1:58:43 PM",No,0
6TYDVL,"Mar 19, 2017 1:58:43 PM",No,0
YA56UW,"Mar 19, 2017 1:58:43 PM",No,0
FZ3MB1,"Mar 19, 2017 1:58:43 PM",No,0
BBM4M8,"Mar 19, 2017 1:58:43 PM",No,0
JQ6PMS,"Mar 19, 2017 1:58:43 PM",No,0
P0QDWN,"Mar 19, 2017 1:58:43 PM",No,0
NIREWO,"Mar 19, 2017 1:58:43 PM",No,0
FCD6S1,"Mar 19, 2017 1:58:43 PM",No,0
YOIN5J,"Mar 19, 2017 1:58:43 PM",No,0
3FFD8W,"Mar 19, 2017 1:58:43 PM",No,0
TOIOXE,"Mar 19, 2017 1:58:43 PM",No,0
0BTMCJ,"Mar 19, 2017 1:58:43 PM",No,0
ONQELM,"Mar 19, 2017 1:58:43 PM",No,0
4X8486,"Mar 19, 2017 1:58:43 PM",No,0
ZIDUPN,"Mar 19, 2017 1:58:43 PM",No,0
H1S6H7,"Mar 19, 2017 1:58:43 PM",No,0
G3Q0GO,"Mar 19, 2017 1:58:43 PM",No,0
KSAEWH,"Mar 19, 2017 1:58:43 PM",No,0
AWAUCB,"Mar 19, 2017 1:58:43 PM",No,0
C6KJXS,"Mar 19, 2017 1:58:43 PM",No,0
DM5RSM,"Mar 19, 2017 1:58:43 PM",No,0
OZ5WOH,"Mar 19, 2017 1:58:43 PM",No,0
1TC3WJ,"Mar 19, 2017 1:58:43 PM",No,0
NT4O2D,"Mar 19, 2017 1:58:43 PM",No,0
OEU5BM,"Mar 19, 2017 1:58:43 PM",No,0
99N4XD,"Mar 19, 2017 1:58:43 PM",No,0
3BQKGO,"Mar 19, 2017 1:58:43 PM",No,0
OKUHIX,"Mar 19, 2017 1:58:43 PM",No,0
WMT5WZ,"Mar 19, 2017 1:58:43 PM",No,0
9UDUAI,"Mar 19, 2017 1:58:43 PM",No,0
80KZTO,"Mar 19, 2017 1:58:43 PM",No,0
C67L62,"Mar 19, 2017 1:58:43 PM",No,0
BBVX0Y,"Mar 19, 2017 1:58:43 PM",No,0
L7NEC3,"Mar 19, 2017 1:58:43 PM",No,0
7GXCPC,"Mar 19, 2017 1:58:43 PM",No,0
7I1ETI,"Mar 19, 2017 1:58:43 PM",No,0
WITR2T,"Mar 19, 2017 1:58:43 PM",No,0
A5XIVX,"Mar 19, 2017 1:58:43 PM",No,0
01I0UC,"Mar 19, 2017 1:58:43 PM",No,0
MNFU7E,"Mar 19, 2017 1:58:43 PM",No,0
NDNUBC,"Mar 19, 2017 1:58:43 PM",No,0
0RL9GC,"Mar 19, 2017 1:58:43 PM",No,0
09SIQI,"Mar 19, 2017 1:58:43 PM",No,0
0XTOX0,"Mar 19, 2017 1:58:43 PM",No,0
4V2KCG,"Mar 19, 2017 1:58:43 PM",No,0
T1Y02A,"Mar 19, 2017 1:58:43 PM",No,0
7N4RR5,"Mar 19, 2017 1:58:43 PM",No,0
8LP853,"Mar 19, 2017 1:58:43 PM",No,0
CIJSBZ,"Mar 19, 2017 1:58:43 PM",No,0
NZV4Z7,"Mar 19, 2017 1:58:43 PM",No,0
FEF61K,"Mar 19, 2017 1:58:43 PM",No,0
I7HD4Z,"Mar 19, 2017 1:58:43 PM",No,0
B1HJZ9,"Mar 19, 2017 1:58:43 PM",No,0
WOFFV8,"Mar 19, 2017 1:58:43 PM",No,0
ZRI3SR,"Mar 19, 2017 1:58:43 PM",No,0
36XJ8N,"Mar 19, 2017 1:58:43 PM",No,0
SHT39V,"Mar 19, 2017 1:58:43 PM",No,0
RNUK2W,"Mar 19, 2017 1:58:43 PM",No,0
5IWQ11,"Mar 19, 2017 1:58:43 PM",No,0
QTIOBG,"Mar 19, 2017 1:58:43 PM",No,0
UOU3Q2,"Mar 19, 2017 1:58:43 PM",No,0
S5C2CQ,"Mar 19, 2017 1:58:43 PM",No,0
SRHVH2,"Mar 19, 2017 1:58:43 PM",No,0
H3VTAE,"Mar 19, 2017 1:58:43 PM",No,0
O18L2L,"Mar 19, 2017 1:58:43 PM",No,0
GQ1HYT,"Mar 19, 2017 1:58:43 PM",No,0
HZ9SG1,"Mar 19, 2017 1:58:43 PM",No,0
K072F9,"Mar 19, 2017 1:58:43 PM",No,0
TABJL0,"Mar 19, 2017 1:58:43 PM",No,0
YHYCW6,"Mar 19, 2017 1:58:43 PM",No,0
B447M4,"Mar 19, 2017 1:58:43 PM",No,0
G1VJGL,"Mar 19, 2017 1:58:43 PM",No,0
TOKA85,"Mar 19, 2017 1:58:43 PM",No,0
P7N4UV,"Mar 19, 2017 1:58:43 PM",No,0
KZDFMN,"Mar 19, 2017 1:58:43 PM",No,0
VBE73A,"Mar 19, 2017 1:58:43 PM",No,0
LMX5I9,"Mar 19, 2017 1:58:43 PM",No,0
87B5ZU,"Mar 19, 2017 1:58:43 PM",No,0
PVY1FI,"Mar 19, 2017 1:58:43 PM",No,0
KK2VIM,"Mar 19, 2017 1:58:43 PM",No,0
S6X63C,"Mar 19, 2017 1:58:43 PM",No,0
VY6M39,"Mar 19, 2017 1:58:43 PM",No,0
EIN04C,"Mar 19, 2017 1:58:43 PM",No,0
Z3U7VA,"Mar 19, 2017 1:58:43 PM",No,0
BHEHGG,"Mar 19, 2017 1:58:43 PM",No,0
79ZJVG,"Mar 19, 2017 1:58:43 PM",No,0
G0JBOM,"Mar 19, 2017 1:58:43 PM",No,0
2IM3Q3,"Mar 19, 2017 1:58:43 PM",No,0
28SVXF,"Mar 19, 2017 1:58:43 PM",No,0
3XTBSE,"Mar 19, 2017 1:58:43 PM",No,0
DFZCGO,"Mar 19, 2017 1:58:43 PM",No,0
K4GQ0T,"Mar 19, 2017 1:58:43 PM",No,0
79W59C,"Mar 19, 2017 1:58:43 PM",No,0
BM16DV,"Mar 19, 2017 1:58:43 PM",No,0
F03PTB,"Mar 19, 2017 1:58:43 PM",No,0
TWGBZK,"Mar 19, 2017 1:58:43 PM",No,0
PPK1TI,"Mar 19, 2017 1:58:43 PM",No,0
NK2MAR,"Mar 19, 2017 1:58:43 PM",No,0
IE1A2E,"Mar 19, 2017 1:58:43 PM",No,0
V5XN1N,"Mar 19, 2017 1:58:43 PM",No,0
6XADZT,"Mar 19, 2017 1:58:43 PM",No,0
TRCGJW,"Mar 19, 2017 1:58:43 PM",No,0
CV9KPW,"Mar 19, 2017 1:58:43 PM",No,0
6F1TTZ,"Mar 19, 2017 1:58:43 PM",No,0
X2JJGG,"Mar 19, 2017 1:58:43 PM",No,0
OJOLX9,"Mar 19, 2017 1:58:43 PM",No,0
09UOS0,"Mar 19, 2017 1:58:43 PM",No,0
Z0V0DL,"Mar 19, 2017 1:58:43 PM",No,0
9OE2SL,"Mar 19, 2017 1:58:43 PM",No,0
C7ACOT,"Mar 19, 2017 1:58:43 PM",No,0
D8VSIZ,"Mar 19, 2017 1:58:43 PM",No,0
4PVYUR,"Mar 19, 2017 1:58:43 PM",No,0
HRPRA8,"Mar 19, 2017 1:58:43 PM",No,0
OP7Q0H,"Mar 19, 2017 1:58:43 PM",No,0
ZU55ME,"Mar 19, 2017 1:58:43 PM",No,0
JBQW4X,"Mar 19, 2017 1:58:43 PM",No,0
TKZF19,"Mar 19, 2017 1:58:43 PM",No,0
5VDUJJ,"Mar 19, 2017 1:58:43 PM",No,0
R0632V,"Mar 19, 2017 1:58:43 PM",No,0
IIC1RS,"Mar 19, 2017 1:58:43 PM",No,0
CF6Q8I,"Mar 19, 2017 1:58:43 PM",No,0
MISZLI,"Mar 19, 2017 1:58:43 PM",No,0
0LV2XL,"Mar 19, 2017 1:58:43 PM",No,0
2VWLS4,"Mar 19, 2017 1:58:43 PM",No,0
NB50VF,"Mar 19, 2017 1:58:43 PM",No,0
36A718,"Mar 19, 2017 1:58:43 PM",No,0
Q6UMEI,"Mar 19, 2017 1:58:43 PM",No,0
G75PGD,"Mar 19, 2017 1:58:43 PM",No,0
SKSRHT,"Mar 19, 2017 1:58:43 PM",No,0
ATD2ZG,"Mar 19, 2017 1:58:43 PM",No,0
LZFVTW,"Mar 19, 2017 1:58:43 PM",No,0
XMB8N1,"Mar 19, 2017 1:58:43 PM",No,0
4AJQVN,"Mar 19, 2017 1:58:43 PM",No,0
JF2RXP,"Mar 19, 2017 1:58:43 PM",No,0
RMHLBB,"Mar 19, 2017 1:58:43 PM",No,0
M3Z21R,"Mar 19, 2017 1:58:43 PM",No,0
FFXX48,"Mar 19, 2017 1:58:43 PM",No,0
P3NV0Z,"Mar 19, 2017 1:58:43 PM",No,0
PYYB10,"Mar 19, 2017 1:58:43 PM",No,0
E6PTWN,"Mar 19, 2017 1:58:43 PM",No,0
TJGG8S,"Mar 19, 2017 1:58:43 PM",No,0
GRWUQD,"Mar 19, 2017 1:58:43 PM",No,0
59SI54,"Mar 19, 2017 1:58:43 PM",No,0
H79CE0,"Mar 19, 2017 1:58:43 PM",No,0
06ZXCK,"Mar 19, 2017 1:58:43 PM",No,0
Q3VMXU,"Mar 19, 2017 1:58:43 PM",No,0
U38350,"Mar 19, 2017 1:58:43 PM",No,0
0SH6ZO,"Mar 19, 2017 1:58:43 PM",No,0
5ZWNIW,"Mar 19, 2017 1:58:43 PM",No,0
JJ3ZE8,"Mar 19, 2017 1:58:43 PM",No,0
FYS8KR,"Mar 19, 2017 1:58:43 PM",No,0
H0U9PS,"Mar 19, 2017 1:58:43 PM",No,0
2N18PT,"Mar 19, 2017 1:58:43 PM",No,0
ZNJ9I6,"Mar 19, 2017 1:58:43 PM",No,0
W8LJJ2,"Mar 19, 2017 1:58:43 PM",No,0
LBE06M,"Mar 19, 2017 1:58:43 PM",No,0
NENY1M,"Mar 19, 2017 1:58:43 PM",No,0
18W5GV,"Mar 19, 2017 1:58:43 PM",No,0
V3FHBN,"Mar 19, 2017 1:58:43 PM",No,0
HH7HA2,"Mar 19, 2017 1:58:43 PM",No,0
RT776E,"Mar 19, 2017 1:58:43 PM",No,0
UGLS7B,"Mar 19, 2017 1:58:43 PM",No,0
VVFQBV,"Mar 19, 2017 1:58:43 PM",No,0
0XN90J,"Mar 19, 2017 1:58:43 PM",No,0
ZXQZWH,"Mar 19, 2017 1:58:43 PM",No,0
AS041I,"Mar 19, 2017 1:58:43 PM",No,0
8HVIFI,"Mar 19, 2017 1:58:43 PM",No,0
YCQAUJ,"Mar 19, 2017 1:58:43 PM",No,0
QZYKIT,"Mar 19, 2017 1:58:43 PM",No,0
XEEBW3,"Mar 19, 2017 1:58:43 PM",No,0
ELLMTA,"Mar 19, 2017 1:58:43 PM",No,0
SNEP8J,"Mar 19, 2017 1:58:43 PM",No,0
5ROZZY,"Mar 19, 2017 1:58:43 PM",No,0
PKRJ96,"Mar 19, 2017 1:58:43 PM",No,0
9MYDW0,"Mar 19, 2017 1:58:43 PM",No,0
2QRR6H,"Mar 19, 2017 1:58:43 PM",No,0
KR6009,"Mar 19, 2017 1:58:43 PM",No,0
PM4U9Z,"Mar 19, 2017 1:58:43 PM",No,0
ET1D6F,"Mar 19, 2017 1:58:43 PM",No,0
L6KXBN,"Mar 19, 2017 1:58:43 PM",No,0
DHN3BI,"Mar 19, 2017 1:58:43 PM",No,0
EP09L7,"Mar 19, 2017 1:58:43 PM",No,0
EF2ELB,"Mar 19, 2017 1:58:43 PM",No,0
O0U01H,"Mar 19, 2017 1:58:43 PM",No,0
023WDZ,"Mar 19, 2017 1:58:43 PM",No,0
C5F6BA,"Mar 19, 2017 1:58:43 PM",No,0
53FPIG,"Mar 19, 2017 1:58:43 PM",No,0
GWXJ7L,"Mar 19, 2017 1:58:43 PM",No,0
LWG4LY,"Mar 19, 2017 1:58:43 PM",No,0
DXL53N,"Mar 19, 2017 1:58:43 PM",No,0
S6BVA0,"Mar 19, 2017 1:58:43 PM",No,0
EK5ABX,"Mar 19, 2017 1:58:43 PM",No,0
6VKCNH,"Mar 19, 2017 1:58:43 PM",No,0
IEAFNB,"Mar 19, 2017 1:58:43 PM",No,0
S8R5EC,"Mar 19, 2017 1:58:43 PM",No,0
IKFF4E,"Mar 19, 2017 1:58:43 PM",No,0
FWK8XI,"Mar 19, 2017 1:58:43 PM",No,0
0QPW1X,"Mar 19, 2017 1:58:43 PM",No,0
IRQ5EV,"Mar 19, 2017 1:58:43 PM",No,0
ELB8ZQ,"Mar 19, 2017 1:58:43 PM",No,0
9XARY1,"Mar 19, 2017 1:58:43 PM",No,0
4IOVOL,"Mar 19, 2017 1:58:43 PM",No,0
QIPCOY,"Mar 19, 2017 1:58:43 PM",No,0
VSLMU0,"Mar 19, 2017 1:58:43 PM",No,0
J0X4WR,"Mar 19, 2017 1:58:43 PM",No,0
QPZWTH,"Mar 19, 2017 1:58:43 PM",No,0
BBZZJV,"Mar 19, 2017 1:58:43 PM",No,0
OD090X,"Mar 19, 2017 1:58:43 PM",No,0
370S93,"Mar 19, 2017 1:58:43 PM",No,0
2ILY2Q,"Mar 19, 2017 1:58:43 PM",No,0
7YNNO8,"Mar 19, 2017 1:58:43 PM",No,0
39EN1Y,"Mar 19, 2017 1:58:43 PM",No,0
MXFW8P,"Mar 19, 2017 1:58:43 PM",No,0
LO1V9L,"Mar 19, 2017 1:58:43 PM",No,0
S064MC,"Mar 19, 2017 1:58:43 PM",No,0
YYZMI9,"Mar 19, 2017 1:58:43 PM",No,0
UDKPGD,"Mar 19, 2017 1:58:43 PM",No,0
UE89NE,"Mar 19, 2017 1:58:43 PM",No,0
E3XFFC,"Mar 19, 2017 1:58:43 PM",No,0
TFW27B,"Mar 19, 2017 1:58:43 PM",No,0
2Q4DHR,"Mar 19, 2017 1:58:43 PM",No,0
UYLFM3,"Mar 19, 2017 1:58:43 PM",No,0
RUQQLU,"Mar 19, 2017 1:58:43 PM",No,0
EJPM6P,"Mar 19, 2017 1:58:43 PM",No,0
82AJ30,"Mar 19, 2017 1:58:43 PM",No,0
GRGGX6,"Mar 19, 2017 1:58:43 PM",No,0
9GO0EM,"Mar 19, 2017 1:58:43 PM",No,0
8B31PB,"Mar 19, 2017 1:58:43 PM",No,0
O6TX22,"Mar 19, 2017 1:58:43 PM",No,0
30ACOF,"Mar 19, 2017 1:58:43 PM",No,0
S5F7WF,"Mar 19, 2017 1:58:43 PM",No,0
JHTKIN,"Mar 19, 2017 1:58:43 PM",No,0
H3AGWR,"Mar 19, 2017 1:58:43 PM",No,0
WBTXPV,"Mar 19, 2017 1:58:43 PM",No,0
JBPYDA,"Mar 19, 2017 1:58:43 PM",No,0
6DM205,"Mar 19, 2017 1:58:43 PM",No,0
FUY2D3,"Mar 19, 2017 1:58:43 PM",No,0
HYAM3I,"Mar 19, 2017 1:58:43 PM",No,0
KNIMBS,"Mar 19, 2017 1:58:43 PM",No,0
U0Y4NG,"Mar 19, 2017 1:58:43 PM",No,0
YC5I9L,"Mar 19, 2017 1:58:43 PM",No,0
VSZGQX,"Mar 19, 2017 1:58:43 PM",No,0
RP0Z0X,"Mar 19, 2017 1:58:43 PM",No,0
BYSLRA,"Mar 19, 2017 1:58:43 PM",No,0
YE3J9N,"Mar 19, 2017 1:58:43 PM",No,0
8FN8E0,"Mar 19, 2017 1:58:43 PM",No,0
D97JFW,"Mar 19, 2017 1:58:43 PM",No,0
Y2557T,"Mar 19, 2017 1:58:43 PM",No,0
IRL5OH,"Mar 19, 2017 1:58:43 PM",No,0
HJMDKD,"Mar 19, 2017 1:58:43 PM",No,0
UGK6FD,"Mar 19, 2017 1:58:43 PM",No,0
RNSUYZ,"Mar 19, 2017 1:58:43 PM",No,0
LJ1SNY,"Mar 19, 2017 1:58:43 PM",No,0
KKFVSJ,"Mar 19, 2017 1:58:43 PM",No,0
YWTZFQ,"Mar 19, 2017 1:58:43 PM",No,0
UV4DG4,"Mar 19, 2017 1:58:43 PM",No,0
JQVU22,"Mar 19, 2017 1:58:43 PM",No,0
TMLTWZ,"Mar 19, 2017 1:58:43 PM",No,0
S3NHF8,"Mar 19, 2017 1:58:43 PM",No,0
4VYNR8,"Mar 19, 2017 1:58:43 PM",No,0
WB9DHM,"Mar 19, 2017 1:58:43 PM",No,0
M6RDCZ,"Mar 19, 2017 1:58:43 PM",No,0
DRKDB3,"Mar 19, 2017 1:58:43 PM",No,0
PIGIIG,"Mar 19, 2017 1:58:43 PM",No,0
G6NP9H,"Mar 19, 2017 1:58:43 PM",No,0
YPL7D8,"Mar 19, 2017 1:58:43 PM",No,0
XRAGSQ,"Mar 19, 2017 1:58:43 PM",No,0
XLRJ2Y,"Mar 19, 2017 1:58:43 PM",No,0
52HSYB,"Mar 19, 2017 1:58:43 PM",No,0
K0WDMO,"Mar 19, 2017 1:58:43 PM",No,0
CYTPXL,"Mar 19, 2017 1:58:43 PM",No,0
LIOBD5,"Mar 19, 2017 1:58:43 PM",No,0
6X2K36,"Mar 19, 2017 1:58:43 PM",No,0
2ME4PX,"Mar 19, 2017 1:58:43 PM",No,0
Z6QB68,"Mar 19, 2017 1:58:43 PM",No,0
3QQ4PC,"Mar 19, 2017 1:58:43 PM",No,0
WJUFSA,"Mar 19, 2017 1:58:43 PM",No,0
0TK93L,"Mar 19, 2017 1:58:43 PM",No,0
120EIU,"Mar 19, 2017 1:58:43 PM",No,0
BCWCW4,"Mar 19, 2017 1:58:43 PM",No,0
EHW7QW,"Mar 19, 2017 1:58:43 PM",No,0
U0LTNB,"Mar 19, 2017 1:58:43 PM",No,0
7S3TFG,"Mar 19, 2017 1:58:43 PM",No,0
JOV8VS,"Mar 19, 2017 1:58:43 PM",No,0
5OOBQX,"Mar 19, 2017 1:58:43 PM",No,0
6I211T,"Mar 19, 2017 1:58:43 PM",No,0
CBBMEP,"Mar 19, 2017 1:58:43 PM",No,0
U3P5T5,"Mar 19, 2017 1:58:43 PM",No,0
SLXLRU,"Mar 19, 2017 1:58:43 PM",No,0
AAAYZZ,"Mar 19, 2017 1:58:43 PM",No,0
R6PXFZ,"Mar 19, 2017 1:58:43 PM",No,0
1P9H1O,"Mar 19, 2017 1:58:43 PM",No,0
I6ZUI5,"Mar 19, 2017 1:58:43 PM",No,0
JUUU8S,"Mar 19, 2017 1:58:43 PM",No,0
Q90W93,"Mar 19, 2017 1:58:43 PM",No,0
GVWJWE,"Mar 19, 2017 1:58:43 PM",No,0
9LBMLJ,"Mar 19, 2017 1:58:43 PM",No,0
91L9IP,"Mar 19, 2017 1:58:43 PM",No,0
WEPIQS,"Mar 19, 2017 1:58:43 PM",No,0
T0SGHF,"Mar 19, 2017 1:58:43 PM",No,0
XUX0W3,"Mar 19, 2017 1:58:43 PM",No,0
8VOXKC,"Mar 19, 2017 1:58:43 PM",No,0
6HX71V,"Mar 19, 2017 1:58:43 PM",No,0
3IVK13,"Mar 19, 2017 1:58:43 PM",No,0
BIYAUW,"Mar 19, 2017 1:58:43 PM",No,0
CATV3J,"Mar 19, 2017 1:58:43 PM",No,0
NG93MJ,"Mar 19, 2017 1:58:43 PM",No,0
MIAF4T,"Mar 19, 2017 1:58:43 PM",No,0
R7XYZC,"Mar 19, 2017 1:58:43 PM",No,0
73OP76,"Mar 19, 2017 1:58:43 PM",No,0
D5R2V3,"Mar 19, 2017 1:58:43 PM",No,0
CEVVKE,"Mar 19, 2017 1:58:43 PM",No,0
4DDTP8,"Mar 19, 2017 1:58:43 PM",No,0
9DU60E,"Mar 19, 2017 1:58:43 PM",No,0
UI3P8F,"Mar 19, 2017 1:58:43 PM",No,0
28BSL7,"Mar 19, 2017 1:58:43 PM",No,0
A0XG94,"Mar 19, 2017 1:58:43 PM",No,0
AMJDXD,"Mar 19, 2017 1:58:43 PM",No,0
S5URP0,"Mar 19, 2017 1:58:43 PM",No,0
NCCU9P,"Mar 19, 2017 1:58:43 PM",No,0
3YTBKU,"Mar 19, 2017 1:58:43 PM",No,0
KZGNNN,"Mar 19, 2017 1:58:43 PM",No,0
DHGRFC,"Mar 19, 2017 1:58:43 PM",No,0
KNPNW6,"Mar 19, 2017 1:58:43 PM",No,0
HWYWJB,"Mar 19, 2017 1:58:43 PM",No,0
YUYWGH,"Mar 19, 2017 1:58:43 PM",No,0
MJOVBQ,"Mar 19, 2017 1:58:43 PM",No,0
JTYPI0,"Mar 19, 2017 1:58:43 PM",No,0
9D0J6U,"Mar 19, 2017 1:58:43 PM",No,0
Y8N28W,"Mar 19, 2017 1:58:43 PM",No,0
HFIMS0,"Mar 19, 2017 1:58:43 PM",No,0
93RXNH,"Mar 19, 2017 1:58:43 PM",No,0
YJJ79T,"Mar 19, 2017 1:58:43 PM",No,0
RN2VU6,"Mar 19, 2017 1:58:43 PM",No,0
PP1S2W,"Mar 19, 2017 1:58:43 PM",No,0
R42JXQ,"Mar 19, 2017 1:58:43 PM",No,0
TIYOUZ,"Mar 19, 2017 1:58:43 PM",No,0
OMAYAU,"Mar 19, 2017 1:58:43 PM",No,0
W3FV61,"Mar 19, 2017 1:58:43 PM",No,0
MY4DX0,"Mar 19, 2017 1:58:43 PM",No,0
HOJWV3,"Mar 19, 2017 1:58:43 PM",No,0
N7XKQR,"Mar 19, 2017 1:58:43 PM",No,0
UL87EY,"Mar 19, 2017 1:58:43 PM",No,0
4UVO0M,"Mar 19, 2017 1:58:43 PM",No,0
1WFIAJ,"Mar 19, 2017 1:58:43 PM",No,0
C4KGL6,"Mar 19, 2017 1:58:43 PM",No,0
99G5LI,"Mar 19, 2017 1:58:43 PM",No,0
3T4UKM,"Mar 19, 2017 1:58:43 PM",No,0
3N3BLF,"Mar 19, 2017 1:58:43 PM",No,0
IM7EIN,"Mar 19, 2017 1:58:43 PM",No,0
9JII9G,"Mar 19, 2017 1:58:43 PM",No,0
PWVK52,"Mar 19, 2017 1:58:43 PM",No,0
QSBOJU,"Mar 19, 2017 1:58:43 PM",No,0
VDLDYT,"Mar 19, 2017 1:58:43 PM",No,0
